Date,Month,Model,MSFT_Price,SPY_Price,MSFT_Shares,SPY_Shares,Total_Invested_THB,Current_Value_THB,Profit_Loss_THB,Return_Pct
2021-05-01 00:00:00-04:00,12,Model 3 (Low Risk),243.07858276367188,395.0693054199219,0.9672159667417882,2.4754246889196208,36000,42457.58296124763,6457.58296124763,17.937730447910084
2021-06-01 00:00:00-04:00,13,Model 3 (Low Risk),239.325439453125,396.4579772949219,1.038845866104053,2.648384832234933,39000,45450.84379905395,6450.843799053953,16.540625125779368
2021-07-01 00:00:00-04:00,14,Model 3 (Low Risk),262.7355651855469,407.953125,1.1040934359591301,2.816471370538638,42000,50367.551849952564,8367.551849952564,19.922742499887057
2021-08-01 00:00:00-04:00,15,Model 3 (Low Risk),275.5241394042969,414.7392272949219,1.1663125111367942,2.9818076205448794,45000,54530.694378801294,9530.694378801294,21.17932084178065
2021-09-01 00:00:00-04:00,16,Model 3 (Low Risk),292.53790283203125,428.2071228027344,1.2249129761599546,3.1419437437429467,48000,59630.7657299828,11630.765729982799,24.230761937464166
2021-10-01 00:00:00-04:00,17,Model 3 (Low Risk),280.1998596191406,412.88262939453125,1.2860937960438705,3.308023456691841,51000,60416.605340218885,9416.605340218885,18.46393203964487
2021-11-01 00:00:00-04:00,18,Model 3 (Low Risk),319.2301330566406,437.4137268066406,1.3397944194114506,3.464789064099815,54000,68013.7166766419,14013.716676641896,25.951327178966473
2021-12-01 00:00:00-05:00,19,Model 3 (Low Risk),320.5035400390625,428.34295654296875,1.3932816824250442,3.6248744058195634,57000,69973.43960510737,12973.43960510737,22.760420359837493
2022-01-01 00:00:00-05:00,20,Model 3 (Low Risk),325.0380554199219,455.8104248046875,1.4460227595297237,3.7753128882233193,60000,76679.37890207607,16679.378902076074,27.798964836793456
2022-02-01 00:00:00-05:00,21,Model 3 (Low Risk),299.8020935058594,432.185546875,1.5032033380319951,3.9339749005632676,63000,75280.47105248067,12280.471052480672,19.492811194413765
2022-03-01 00:00:00-05:00,22,Model 3 (Low Risk),286.9849548339844,410.2685546875,1.5629376789934368,4.10111281008124,66000,74588.40285458401,8588.402854584012,13.012731597854563
2022-04-01 00:00:00-04:00,23,Model 3 (Low Risk),301.0642395019531,433.4993896484375,1.6198785404229323,4.259293952220884,69000,81693.10903176494,12693.109031764936,18.395810190963672
2022-05-01 00:00:00-04:00,24,Model 3 (Low Risk),276.7879638671875,396.7076721191406,1.6818135209160974,4.4321452313633625,72000,77832.01150503734,5832.011505037342,8.100015979218531
2022-06-01 00:00:00-04:00,25,Model 3 (Low Risk),265.6806945800781,392.0273742675781,1.7463378069954916,4.607060130353618,75000,79452.16746352857,4452.167463528574,5.9362232847047665
2022-07-01 00:00:00-04:00,26,Model 3 (Low Risk),253.15834045410156,366.46917724609375,1.8140537554888623,4.794173898247339,78000,77565.5930804822,-434.4069195178017,-0.5569319480997458
2022-08-01 00:00:00-04:00,27,Model 3 (Low Risk),271.13238525390625,394.8551025390625,1.877280644179431,4.967836155947668,81000,86469.8461760468,5469.846176046805,6.752896513638031
2022-09-01 00:00:00-04:00,28,Model 3 (Low Risk),254.49713134765625,381.0610656738281,1.9446403706018052,5.147784817063634,84000,85978.40174247882,1978.401742478818,2.3552401696176406
2022-10-01 00:00:00-04:00,29,Model 3 (Low Risk),235.28280639648438,353.8536682128906,2.017501016075274,5.341569521678236,87000,82768.60445804891,-4231.395541951089,-4.86367303672539
